ProductID,ProductName,Category,Brand,Price,Rating,NumberOfReviews,StockQuantity,DiscountPercentage,WarrantyMonths,SoldUnits,DemandLevel
EOS-00605,Samsung Foldable Phone C475,Smartphone,Samsung,863.15,4.5,245,135,8,12,627,High
EOS-00606,Asus Creator Laptop A642,Laptop,Asus,732.29,4.1,108,26,0,36,438,Medium
EOS-00607,Valve Console Bundle N828,Gaming Console,Valve,365.72,4.3,130,137,0,24,497,Medium
EOS-00608,Hisense OLED TV C214,TV,Hisense,921.41,4.2,317,132,37,24,553,Medium
EOS-00609,Sony Wireless Headphones T890,Headphones,Sony,195.33,3.3,201,94,3,12,349,Low
EOS-00610,Apple Earbuds C780,Headphones,Apple,114.55,4.8,61,212,28,6,638,High
EOS-00611,Lenovo Tablet M864,Tablet,Lenovo,624.52,5.0,207,177,0,24,380,Low
EOS-00612,GoPro Mirrorless Camera M405,Camera,GoPro,1651.78,3.5,105,132,0,12,430,Medium
EOS-00613,Microsoft Console Bundle J251,Gaming Console,Microsoft,256.84,3.9,195,148,12,24,550,Medium
EOS-00614,Apple Kids Tablet U749,Tablet,Apple,448.74,4.0,106,2,6,24,532,Medium
EOS-00615,Sony QLED TV A127,TV,Sony,1241.16,3.3,131,110,0,36,603,High
EOS-00616,Fujifilm DSLR Camera O586,Camera,Fujifilm,802.04,3.4,313,304,10,24,579,Medium
EOS-00617,Apple Wireless Headphones E724,Headphones,Apple,99.47,3.3,234,133,21,6,565,Medium
EOS-00618,Huawei Drawing Tablet Y912,Tablet,Huawei,451.52,2.8,155,57,16,24,392,Low
EOS-00619,Samsung Fitness Watch B591,Smartwatch,Samsung,549.24,4.0,158,162,31,24,545,Medium
EOS-00620,LG Ultrawide Monitor X463,Monitor,LG,527.96,3.4,23,112,14,12,423,Medium
EOS-00621,Canon Mirrorless Camera Y613,Camera,Canon,1077.5,3.2,139,122,6,12,336,Low
EOS-00622,Nintendo Console Bundle O296,Gaming Console,Nintendo,379.69,4.1,390,66,46,24,412,Medium
EOS-00623,Asus 4K Monitor H456,Monitor,Asus,351.65,3.7,46,77,11,36,481,Medium
EOS-00624,Samsung 4K Monitor T592,Monitor,Samsung,276.45,4.3,116,203,6,36,707,High
EOS-00625,Sony Mini LED TV C943,TV,Sony,1314.25,3.6,317,100,21,36,573,Medium
EOS-00626,Garmin Hybrid Watch D761,Smartwatch,Garmin,316.1,2.7,58,21,11,24,455,Medium
EOS-00627,Xiaomi Budget Phone B281,Smartphone,Xiaomi,553.55,4.6,77,18,20,12,599,Medium
EOS-00628,Sony Console Bundle D479,Gaming Console,Sony,283.38,3.7,327,58,17,24,581,Medium
EOS-00629,Fitbit Sports Watch Z443,Smartwatch,Fitbit,264.03,4.2,206,115,13,24,399,Low
EOS-00630,TCL OLED TV L958,TV,TCL,1106.71,4.1,99,195,0,24,489,Medium
EOS-00631,Apple Foldable Phone P792,Smartphone,Apple,423.61,3.6,282,151,16,24,580,Medium
EOS-00632,OnePlus 5G Phone M300,Smartphone,OnePlus,181.01,4.2,201,93,32,12,706,High
EOS-00633,Nintendo Gaming Console L428,Gaming Console,Nintendo,191.94,4.9,200,316,18,12,509,Medium
EOS-00634,Panasonic Action Camera L803,Camera,Panasonic,525.3,4.9,184,183,20,12,650,High
EOS-00635,Meta Retro Console X629,Gaming Console,Meta,341.1,4.8,102,158,7,24,469,Medium
EOS-00636,Sony Wireless Headphones X363,Headphones,Sony,279.88,4.3,7,90,20,6,362,Low
EOS-00637,Samsung Mini LED TV J484,TV,Samsung,1887.55,4.5,234,208,9,36,311,Low
EOS-00638,OnePlus Pro Smartphone S984,Smartphone,OnePlus,625.81,3.8,144,129,2,24,543,Medium
EOS-00639,Samsung Mini LED TV N676,TV,Samsung,979.38,4.4,150,259,14,24,598,Medium
EOS-00640,Huawei Drawing Tablet M643,Tablet,Huawei,859.93,4.5,123,182,11,12,385,Low
EOS-00641,Fitbit Fitness Watch I646,Smartwatch,Fitbit,289.28,3.8,292,103,9,12,633,High
EOS-00642,Nintendo Console Bundle D329,Gaming Console,Nintendo,321.19,4.5,45,161,29,24,626,High
EOS-00643,LG Smart TV I139,TV,LG,1238.97,4.0,229,52,10,24,442,Medium
EOS-00644,Huawei Smartwatch V883,Smartwatch,Huawei,246.78,4.6,135,194,40,24,776,High
EOS-00645,MSI Ultrabook M860,Laptop,MSI,527.96,3.3,128,101,6,12,294,Low
EOS-00646,Amazfit Fitness Watch D689,Smartwatch,Amazfit,351.57,4.3,179,147,9,12,610,High
EOS-00647,Samsung Tablet F264,Tablet,Samsung,379.06,4.4,100,0,11,12,633,High
EOS-00648,Microsoft Mechanical Keyboard H243,Accessory,Microsoft,527.96,4.6,376,79,1,12,598,Medium
EOS-00649,Logitech Mechanical Keyboard D706,Accessory,Logitech,110.97,2.9,116,114,32,24,344,Low
EOS-00650,Valve Gaming Console O815,Gaming Console,Valve,742.04,3.5,300,128,21,12,280,Low
EOS-00651,Canon Action Camera H110,Camera,Canon,1444.27,4.3,47,81,17,24,462,Medium
EOS-00652,Xiaomi 5G Phone X387,Smartphone,Xiaomi,464.99,2.9,164,89,20,12,518,Medium
EOS-00653,Apple Smartphone G287,Smartphone,Apple,1031.64,3.7,124,123,1,12,299,Low
EOS-00654,Huawei Sports Watch A458,Smartwatch,Huawei,289.87,3.9,57,114,22,12,427,Medium
EOS-00655,Meta Handheld Console F207,Gaming Console,Meta,638.13,3.3,94,173,4,12,326,Low
EOS-00656,Xiaomi 5G Phone M296,Smartphone,Xiaomi,321.14,4.5,49,138,19,24,411,Medium
EOS-00657,Dell Office Monitor P618,Monitor,Dell,709.68,3.4,206,131,26,36,464,Medium
EOS-00658,OnePlus Pro Smartphone G721,Smartphone,OnePlus,527.96,3.8,455,149,21,24,288,Low
EOS-00659,Huawei GPS Watch I894,Smartwatch,Huawei,527.96,2.7,129,194,26,12,354,Low
EOS-00660,Corsair USB-C Hub F109,Accessory,Corsair,224.81,3.1,110,142,15,24,297,Low
EOS-00661,Garmin GPS Watch H500,Smartwatch,Garmin,181.22,4.0,131,191,14,24,510,Medium
EOS-00662,HP Creator Laptop Z670,Laptop,HP,1011.08,4.3,76,89,25,12,518,Medium
EOS-00663,Google Smartphone P764,Smartphone,Google,318.47,4.3,148,102,7,24,388,Low
EOS-00664,Motorola Budget Phone Z132,Smartphone,Motorola,468.23,4.5,301,77,23,12,386,Low
EOS-00665,Sony Mini LED TV A764,TV,Sony,1162.04,3.1,58,82,16,36,591,Medium
EOS-00666,Huawei Hybrid Watch I799,Smartwatch,Huawei,268.82,3.1,150,0,35,24,440,Medium
EOS-00667,Panasonic DSLR Camera L383,Camera,Panasonic,770.89,4.2,224,123,21,24,539,Medium
EOS-00668,Apple Foldable Phone G297,Smartphone,Apple,492.57,4.7,41,128,18,24,404,Medium
EOS-00669,Fitbit Fitness Watch X375,Smartwatch,Fitbit,117.44,3.2,455,229,3,12,482,Medium
EOS-00670,JBL Studio Headphones R969,Headphones,JBL,140.37,4.4,396,251,7,12,461,Medium
EOS-00671,Nikon Vlogging Camera O546,Camera,Nikon,1155.22,4.1,141,123,10,24,611,High
EOS-00672,Sony Retro Console R236,Gaming Console,Sony,943.49,4.0,200,153,29,12,292,Low
EOS-00673,Google Budget Phone P848,Smartphone,Google,545.6,3.1,198,140,0,12,571,Medium
EOS-00674,Samsung Smartphone B471,Smartphone,Samsung,1164.79,3.2,246,64,22,12,455,Medium
EOS-00675,Samsung QLED TV E389,TV,Samsung,1594.81,4.1,150,120,0,36,523,Medium
EOS-00676,Hisense 4K TV J133,TV,Hisense,988.26,4.2,3,207,27,12,549,Medium
EOS-00677,Sony Studio Headphones D476,Headphones,Sony,119.12,4.7,385,101,3,12,614,High
EOS-00678,TCL OLED TV Z694,TV,TCL,1662.75,4.8,407,33,17,36,457,Medium
EOS-00679,Apple Studio Headphones T449,Headphones,Apple,113.85,3.5,327,116,14,6,590,Medium
EOS-00680,Huawei Drawing Tablet G197,Tablet,Huawei,753.62,4.4,238,39,7,24,411,Medium
EOS-00681,Samsung OLED TV K369,TV,Samsung,725.73,4.7,144,128,27,24,520,Medium
EOS-00682,HP Creator Laptop I799,Laptop,HP,1687.66,3.7,216,35,24,12,481,Medium
EOS-00683,AOC Office Monitor F355,Monitor,AOC,930.79,4.7,264,72,12,12,434,Medium
EOS-00684,Samsung Gaming Monitor C768,Monitor,Samsung,650.22,4.8,220,163,26,36,522,Medium
EOS-00685,Dell Ultrabook B822,Laptop,Dell,1451.55,3.9,82,154,2,36,322,Low
EOS-00686,Samsung 4K Monitor M345,Monitor,Apple,315.01,4.4,455,127,1,12,463,Medium
EOS-00687,Bose Wireless Headphones Q634,Headphones,Bose,196.97,3.3,86,116,37,12,375,Low
EOS-00688,Sony Gaming Headset Z698,Headphones,Sony,349.26,3.4,233,172,35,24,416,Medium
EOS-00689,Philips Mini LED TV Z877,TV,Philips,785.19,4.0,193,164,5,36,401,Medium
EOS-00690,Philips OLED TV R307,TV,Philips,1250.3,3.9,223,39,19,36,486,Medium
EOS-00691,Asus Ultrawide Monitor R506,Monitor,Asus,352.9,5.0,271,170,0,24,606,High
EOS-00692,Panasonic Instant Camera T928,Camera,Panasonic,913.55,3.8,107,158,17,12,444,Medium
EOS-00693,Dell 2-in-1 Laptop L588,Laptop,Dell,1345.91,3.4,342,83,12,12,541,Medium
EOS-00694,Apple GPS Watch X375,Smartwatch,Apple,343.69,4.2,35,126,16,24,588,Medium
EOS-00695,Valve Retro Console K616,Gaming Console,Apple,467.68,4.3,455,209,11,24,550,Medium
EOS-00696,Garmin Hybrid Watch U906,Smartwatch,Garmin,266.23,3.9,243,59,24,24,539,Medium
EOS-00697,Apple GPS Watch E359,Smartwatch,Apple,413.86,3.5,141,94,9,24,421,Medium
EOS-00698,Apple Foldable Phone Y998,Smartphone,Apple,314.09,4.3,100,39,16,24,450,Medium
EOS-00699,Asus Ultrabook Q482,Laptop,Asus,1887.55,4.3,239,0,23,36,392,Low
EOS-00700,Motorola Foldable Phone Y574,Smartphone,Motorola,347.58,5.0,336,211,13,12,833,High
EOS-00701,Philips Smart TV O885,TV,Philips,550.81,4.5,33,70,0,36,561,Medium
EOS-00702,Microsoft Pro Tablet W277,Tablet,Microsoft,1022.57,2.8,444,136,5,24,350,Low
EOS-00703,Fujifilm DSLR Camera Y198,Camera,Fujifilm,776.01,4.2,65,96,16,24,568,Medium
EOS-00704,Samsung GPS Watch A420,Smartwatch,Samsung,748.5,2.9,139,75,12,24,395,Low
EOS-00705,Lenovo Business Notebook U679,Laptop,Lenovo,871.86,3.9,55,102,6,12,466,Medium
EOS-00706,Samsung Budget Phone T444,Smartphone,Apple,633.87,4.3,169,137,0,24,536,Medium
EOS-00707,Motorola 5G Phone S844,Smartphone,Motorola,796.85,3.8,276,201,20,12,462,Medium
EOS-00708,Samsung Sports Watch N562,Smartwatch,Samsung,321.64,4.1,428,135,17,24,531,Medium
EOS-00709,HP Ultrabook I471,Laptop,HP,1887.55,4.0,65,232,18,12,588,Medium
EOS-00710,Samsung Pro Tablet F541,Tablet,Samsung,764.59,3.7,62,110,18,24,299,Low
EOS-00711,JBL Earbuds R305,Headphones,JBL,86.51,3.9,241,74,0,6,588,Medium
EOS-00712,Meta Retro Console S180,Gaming Console,Meta,413.09,3.1,172,39,14,24,474,Medium
EOS-00713,Fitbit GPS Watch I300,Smartwatch,Fitbit,298.76,3.8,87,149,39,12,524,Medium
EOS-00714,Google Budget Phone I181,Smartphone,Apple,1159.02,4.4,153,77,0,24,373,Low
EOS-00715,Acer Creator Laptop A496,Laptop,Acer,717.73,3.8,116,194,0,36,514,Medium
EOS-00716,Corsair Mechanical Keyboard J777,Accessory,Corsair,86.38,3.8,391,126,44,24,648,High
EOS-00717,Meta VR Bundle Q812,Gaming Console,Meta,394.06,3.7,187,214,18,24,417,Medium
EOS-00718,Sony 4K TV K112,TV,Sony,1005.54,5.0,160,144,17,24,768,High
EOS-00719,Samsung Budget Phone R543,Smartphone,Samsung,559.73,3.7,289,98,17,24,453,Medium
EOS-00720,Samsung OLED TV E222,TV,Samsung,527.96,4.3,20,0,20,36,654,High
EOS-00721,Canon Vlogging Camera R626,Camera,Canon,630.12,3.3,137,171,6,24,281,Low
EOS-00722,Apple 5G Phone K933,Smartphone,Apple,556.74,3.9,151,140,11,12,497,Medium
EOS-00723,Samsung Curved Monitor Z179,Monitor,Samsung,1193.91,3.3,114,283,8,36,300,Low
EOS-00724,Fujifilm Action Camera T614,Camera,Fujifilm,1008.95,4.0,294,116,24,12,515,Medium
EOS-00725,JBL Gaming Headset C116,Headphones,JBL,171.77,4.8,81,84,17,6,580,Medium
EOS-00726,Microsoft Retro Console P110,Gaming Console,Microsoft,289.64,3.0,210,120,21,24,477,Medium
EOS-00727,Apple Budget Phone F547,Smartphone,Apple,346.41,4.1,56,174,23,24,577,Medium
EOS-00728,Apple Sports Watch W349,Smartwatch,Apple,301.89,3.9,213,132,24,12,528,Medium
EOS-00729,Canon DSLR Camera A278,Camera,Canon,272.68,3.8,44,140,23,36,739,High
EOS-00730,Asus Business Notebook G919,Laptop,Asus,1028.79,4.3,67,118,9,24,654,High
EOS-00731,Valve Retro Console L276,Gaming Console,Valve,201.66,3.3,150,87,9,12,515,Medium
EOS-00732,Sony Smart TV K884,TV,Sony,527.96,4.1,82,89,32,36,338,Low
EOS-00733,Samsung Budget Phone D337,Smartphone,Samsung,912.34,4.4,343,152,0,24,468,Medium
EOS-00734,Nintendo Handheld Console S749,Gaming Console,Nintendo,537.57,4.8,96,160,15,12,342,Low
EOS-00735,Hisense OLED TV Q474,TV,Hisense,1233.26,2.8,25,267,6,24,356,Low
EOS-00736,Corsair Power Bank N362,Accessory,Corsair,164.05,4.0,303,228,18,6,399,Low
EOS-00737,Amazfit Smartwatch O921,Smartwatch,Amazfit,287.49,3.2,30,173,1,12,410,Medium
EOS-00738,Google Smartphone J544,Smartphone,Google,512.92,4.2,409,34,10,24,741,High
EOS-00739,Apple Creator Laptop S237,Laptop,Apple,1887.55,4.6,205,183,24,36,527,Medium
EOS-00740,Canon Instant Camera K126,Camera,Canon,1151.55,4.3,99,159,21,36,453,Medium
EOS-00741,Acer Ultrabook C365,Laptop,Acer,1703.44,4.2,121,183,1,36,341,Low
EOS-00742,HP Business Notebook D447,Laptop,HP,720.79,4.8,55,139,10,36,397,Low
EOS-00743,Belkin Power Bank U262,Accessory,Belkin,155.25,4.6,133,157,32,24,404,Medium
EOS-00744,Xiaomi Smartphone P609,Smartphone,Xiaomi,353.98,4.5,106,236,20,24,651,High
EOS-00745,Nintendo Retro Console R637,Gaming Console,Nintendo,297.96,3.7,369,0,21,12,496,Medium
EOS-00746,Huawei Fitness Watch L439,Smartwatch,Huawei,251.56,4.0,63,164,36,12,632,High
EOS-00747,Samsung GPS Watch M763,Smartwatch,Samsung,180.48,4.4,222,192,30,12,706,High
EOS-00748,Sony Studio Headphones L229,Headphones,Sony,328.96,4.1,287,95,0,24,217,Low
EOS-00749,Corsair USB-C Hub G198,Accessory,Corsair,112.02,4.3,127,169,22,12,409,Medium
EOS-00750,Fujifilm DSLR Camera I151,Camera,Fujifilm,861.23,3.6,269,60,11,36,408,Medium
EOS-00751,Dell Gaming Laptop I141,Laptop,Dell,450.0,4.0,308,69,36,12,555,Medium
EOS-00752,Dell Gaming Monitor R337,Monitor,Dell,288.63,4.5,212,0,27,12,481,Medium
EOS-00753,BenQ Ultrawide Monitor Z214,Monitor,BenQ,1238.15,4.6,115,155,1,24,269,Low
EOS-00754,Hisense OLED TV P351,TV,Hisense,1283.76,4.1,19,162,17,24,500,Medium
EOS-00755,Huawei Pro Tablet M312,Tablet,Huawei,302.25,3.4,245,98,32,24,439,Medium
EOS-00756,Corsair Mechanical Keyboard J893,Accessory,Corsair,90.79,3.4,160,213,46,24,273,Low
EOS-00757,Apple Mini Tablet R789,Tablet,Apple,400.58,4.4,377,101,15,12,543,Medium
EOS-00758,HP Business Notebook H269,Laptop,HP,1887.55,3.4,214,157,23,12,583,Medium
EOS-00759,Apple Studio Headphones J282,Headphones,Apple,350.1,3.2,354,90,21,24,262,Low
EOS-00760,Sennheiser Studio Headphones L372,Headphones,Sennheiser,450.0,4.2,82,107,3,12,299,Low
EOS-00761,Apple Creator Laptop T305,Laptop,Apple,1622.13,4.5,337,203,7,12,687,High
EOS-00762,Sony Wireless Headphones E175,Headphones,Sony,48.02,4.3,297,99,2,12,469,Medium
EOS-00763,OnePlus Foldable Phone K803,Smartphone,OnePlus,1379.0,3.8,190,88,0,12,250,Low
EOS-00764,Asus 4K Monitor Y826,Monitor,Asus,286.51,3.9,300,126,32,12,535,Medium
EOS-00765,Sony Console Bundle C886,Gaming Console,Sony,203.6,4.1,136,188,20,24,546,Medium
EOS-00766,Sony Mirrorless Camera B860,Camera,Sony,952.78,3.5,197,84,20,24,464,Medium
EOS-00767,Samsung Office Monitor F712,Monitor,Samsung,552.52,3.6,104,58,12,36,374,Low
EOS-00768,LG OLED TV I131,TV,LG,558.03,4.2,301,100,3,24,575,Medium
EOS-00769,Sony 4K TV V119,TV,Sony,1545.01,4.1,161,86,30,24,693,High
EOS-00770,Apple Tablet E978,Tablet,Apple,318.95,3.8,310,55,13,24,687,High
EOS-00771,Sony Vlogging Camera V671,Camera,Sony,834.31,4.6,31,203,33,36,517,Medium
EOS-00772,Fitbit Sports Watch M649,Smartwatch,Fitbit,246.59,2.9,47,0,11,12,733,High
EOS-00773,AOC Office Monitor O955,Monitor,AOC,594.91,3.5,118,97,11,24,241,Low
EOS-00774,Apple Budget Phone L582,Smartphone,Apple,875.11,4.7,42,30,30,24,415,Medium
EOS-00775,Fitbit Fitness Watch E438,Smartwatch,Fitbit,283.52,3.6,52,49,9,24,606,High
EOS-00776,Anker Wireless Mouse G410,Accessory,Anker,125.1,4.4,132,77,22,12,527,Medium
EOS-00777,Apple Smartphone E810,Smartphone,Apple,1063.74,5.0,326,174,23,24,399,Low
EOS-00778,Samsung Drawing Tablet Z976,Tablet,Samsung,612.47,4.0,363,294,0,24,368,Low
EOS-00779,Canon Mirrorless Camera N649,Camera,Canon,673.08,4.2,117,117,3,12,390,Low
EOS-00780,Razer Wireless Mouse F178,Accessory,Razer,163.62,4.1,144,183,14,12,306,Low
EOS-00781,Nikon Vlogging Camera L858,Camera,Nikon,981.89,4.6,69,122,3,12,429,Medium
EOS-00782,Apple Business Notebook N370,Laptop,Apple,1010.5,3.3,157,58,12,24,450,Medium
EOS-00783,Microsoft Mechanical Keyboard J134,Accessory,Microsoft,124.07,3.0,41,281,35,24,301,Low
EOS-00784,Philips Smart TV S355,TV,Philips,1340.18,3.7,265,135,4,12,395,Low
EOS-00785,Garmin Hybrid Watch R109,Smartwatch,Garmin,254.89,3.9,80,110,7,12,473,Medium
EOS-00786,Dell Ultrabook R299,Laptop,Dell,1053.46,3.3,195,105,14,12,283,Low
EOS-00787,OnePlus Budget Phone V365,Smartphone,OnePlus,436.57,4.7,245,111,17,24,531,Medium
EOS-00788,Bose Studio Headphones M612,Headphones,Bose,92.36,4.5,216,137,25,24,528,Medium
EOS-00789,Apple GPS Watch N226,Smartwatch,Apple,900.0,3.2,280,139,45,12,291,Low
EOS-00790,Samsung Smart TV E982,TV,Samsung,1677.74,3.3,26,20,33,24,375,Low
EOS-00791,Corsair Webcam G890,Accessory,Corsair,55.22,3.9,127,204,23,6,446,Medium
EOS-00792,MSI Business Notebook W170,Laptop,MSI,1887.55,3.6,148,128,4,36,223,Low
EOS-00793,Acer Creator Laptop Y824,Laptop,Acer,1019.47,4.5,174,29,1,36,663,High
EOS-00794,Apple Smartphone Z342,Smartphone,Apple,398.27,4.3,120,217,30,12,591,Medium
EOS-00795,Microsoft Wireless Mouse H706,Accessory,Apple,97.53,4.1,431,258,12,12,325,Low
EOS-00796,Garmin Smartwatch J388,Smartwatch,Garmin,524.78,3.6,121,102,45,24,393,Low
EOS-00797,TCL 4K TV Y673,TV,TCL,1586.72,3.5,67,48,23,12,321,Low
EOS-00798,Dell Ultrawide Monitor A764,Monitor,Dell,1219.1,4.6,60,77,0,12,405,Medium
EOS-00799,Apple Drawing Tablet J512,Tablet,Apple,778.79,4.2,61,109,9,24,460,Medium
EOS-00800,Amazfit Smartwatch Q824,Smartwatch,Amazfit,266.74,4.3,230,196,14,24,418,Medium
EOS-00801,GoPro DSLR Camera L975,Camera,GoPro,396.44,3.9,403,175,43,12,500,Medium
EOS-00802,Sony Vlogging Camera S836,Camera,Sony,1531.97,4.6,31,97,22,12,582,Medium
EOS-00803,Nintendo Handheld Console E656,Gaming Console,Nintendo,353.52,3.8,6,117,30,12,366,Low
EOS-00804,Lenovo 2-in-1 Laptop A259,Laptop,Lenovo,1088.51,4.5,21,96,26,24,701,High
EOS-00805,LG Mini LED TV F403,TV,LG,768.55,4.4,37,137,27,24,591,Medium
EOS-00806,Apple 5G Phone A861,Smartphone,Apple,585.56,3.8,140,98,9,12,525,Medium
EOS-00807,Apple Studio Headphones L166,Headphones,Apple,166.23,4.5,244,198,33,24,510,Medium
EOS-00808,Razer Mechanical Keyboard P775,Accessory,Razer,208.0,4.3,175,151,8,12,398,Low
EOS-00809,TCL 4K TV J363,TV,TCL,1361.57,4.7,455,247,17,24,578,Medium
EOS-00810,Corsair Mechanical Keyboard B419,Accessory,Corsair,109.93,4.0,113,90,8,24,407,Medium
EOS-00811,AOC Office Monitor W608,Monitor,AOC,678.07,4.9,405,147,23,12,427,Medium
EOS-00812,Dell Creator Laptop X395,Laptop,Dell,1887.55,4.0,164,93,8,24,408,Medium
EOS-00813,Xiaomi Budget Phone F623,Smartphone,Xiaomi,276.16,4.0,455,91,20,12,614,High
EOS-00814,LG Gaming Monitor G745,Monitor,LG,887.07,3.6,348,0,11,12,478,Medium
EOS-00815,HP Gaming Laptop Z201,Laptop,HP,1455.39,3.8,280,250,8,24,506,Medium
EOS-00816,Samsung Pro Smartphone H685,Smartphone,Samsung,540.59,3.6,115,188,0,12,569,Medium
EOS-00817,Nikon DSLR Camera O207,Camera,Nikon,1006.62,4.7,76,186,8,36,584,Medium
EOS-00818,Logitech Wireless Headphones L701,Headphones,Logitech,164.66,3.3,153,25,46,6,552,Medium
EOS-00819,Belkin USB-C Hub I431,Accessory,Belkin,527.96,3.0,271,73,14,6,531,Medium
EOS-00820,Fujifilm Action Camera Y963,Camera,Fujifilm,1887.55,3.6,431,165,27,24,462,Medium
EOS-00821,Huawei Mini Tablet E302,Tablet,Huawei,151.17,4.2,23,212,9,12,532,Medium
EOS-00822,OnePlus Budget Phone I576,Smartphone,OnePlus,260.42,3.9,127,84,37,24,621,High
EOS-00823,Motorola Budget Phone H379,Smartphone,Motorola,826.29,3.0,26,116,21,24,336,Low
EOS-00824,Philips Smart TV C741,TV,Philips,536.82,4.2,39,192,17,24,312,Low
EOS-00825,Apple Earbuds Z783,Headphones,Apple,207.66,4.0,121,128,0,6,429,Medium
EOS-00826,Corsair USB-C Hub W678,Accessory,Corsair,45.67,3.8,114,98,12,24,372,Low
EOS-00827,Samsung Gaming Monitor I686,Monitor,Samsung,476.9,3.9,29,81,23,36,386,Low
EOS-00828,Logitech Webcam R203,Accessory,Logitech,67.24,4.3,210,14,20,6,568,Medium
EOS-00829,Hisense Mini LED TV A539,TV,Hisense,1665.06,4.1,198,74,17,24,500,Medium
EOS-00830,Samsung Tablet J116,Tablet,Samsung,316.07,4.8,455,85,12,24,434,Medium
EOS-00831,Apple Foldable Phone C540,Smartphone,Apple,596.87,4.2,90,172,38,12,665,High
EOS-00832,LG Ultrawide Monitor O286,Monitor,LG,860.19,4.2,138,125,29,12,418,Medium
EOS-00833,Dell 2-in-1 Laptop B171,Laptop,Dell,1478.29,3.5,32,94,37,24,502,Medium
EOS-00834,Microsoft Tablet T234,Tablet,Microsoft,403.56,4.7,149,22,22,24,609,High
EOS-00835,Amazfit Hybrid Watch I382,Smartwatch,Amazfit,288.03,3.2,220,37,14,24,285,Low
EOS-00836,Apple Foldable Phone B261,Smartphone,Apple,550.76,4.6,254,0,35,24,648,High
EOS-00837,Lenovo Business Notebook X193,Laptop,Lenovo,1632.75,4.6,139,166,11,24,666,High
EOS-00838,Garmin Smartwatch F565,Smartwatch,Garmin,294.68,3.6,135,128,2,24,450,Medium
EOS-00839,Dell Gaming Laptop S193,Laptop,Dell,1887.55,4.2,243,159,0,36,441,Medium
EOS-00840,Amazfit Smartwatch T423,Smartwatch,Amazfit,522.54,3.9,169,58,25,12,481,Medium
EOS-00841,Google Pro Smartphone I907,Smartphone,Google,277.34,4.4,265,158,23,24,566,Medium
EOS-00842,LG QLED TV H811,TV,LG,1119.9,4.2,148,217,8,12,345,Low
EOS-00843,Bose Gaming Headset H215,Headphones,Bose,202.89,5.0,81,56,6,6,592,Medium
EOS-00844,Apple Ultrabook Z575,Laptop,Apple,1036.39,3.1,296,77,21,36,390,Low
EOS-00845,Apple Kids Tablet T930,Tablet,Apple,325.77,3.3,77,154,5,24,418,Medium
EOS-00846,Samsung Ultrawide Monitor P171,Monitor,Samsung,567.82,5.0,247,155,0,24,444,Medium
EOS-00847,Apple Tablet N449,Tablet,Apple,235.47,3.9,443,90,0,12,378,Low
EOS-00848,Apple Pro Tablet X341,Tablet,Apple,519.62,3.7,251,204,10,24,369,Low
EOS-00849,Nintendo VR Bundle Z436,Gaming Console,Nintendo,430.06,3.0,167,103,22,12,371,Low
EOS-00850,Amazfit Fitness Watch T788,Smartwatch,Amazfit,456.42,3.7,455,59,10,12,369,Low
EOS-00851,Microsoft Handheld Console L433,Gaming Console,Microsoft,656.05,4.8,215,185,1,24,387,Low
EOS-00852,Fitbit Smartwatch A939,Smartwatch,Fitbit,480.38,4.5,171,128,7,24,650,High
EOS-00853,Philips 4K TV Y944,TV,Philips,1759.92,4.4,174,219,18,36,459,Medium
EOS-00854,Amazfit Sports Watch P645,Smartwatch,Amazfit,457.14,3.5,103,132,10,12,374,Low
EOS-00855,Logitech Earbuds C645,Headphones,Logitech,144.33,3.7,199,95,13,12,410,Medium
EOS-00856,Apple Noise Cancelling Headphones P149,Headphones,Apple,152.83,4.0,111,101,20,24,609,High
EOS-00857,Sony Earbuds Z391,Headphones,Sony,94.61,4.6,96,253,5,6,628,High
EOS-00858,Samsung Pro Smartphone J770,Smartphone,Samsung,550.53,4.2,185,131,0,24,667,High
EOS-00859,Dell Curved Monitor J541,Monitor,Dell,457.31,4.2,152,15,18,36,595,Medium
EOS-00860,Logitech Studio Headphones F354,Headphones,Logitech,172.88,4.7,215,97,12,12,613,High
EOS-00861,Panasonic DSLR Camera G263,Camera,Panasonic,530.47,4.4,83,259,27,36,572,Medium
EOS-00862,MSI Ultrabook E297,Laptop,MSI,647.96,4.3,143,160,11,36,530,Medium
EOS-00863,JBL Studio Headphones X377,Headphones,JBL,124.61,4.6,120,254,6,24,590,Medium
EOS-00864,Logitech Earbuds Z252,Headphones,Logitech,131.37,4.7,167,164,11,24,651,High
EOS-00865,Sony VR Bundle N235,Gaming Console,Sony,489.89,3.8,56,113,22,24,323,Low
EOS-00866,Huawei Fitness Watch Y503,Smartwatch,Huawei,259.61,3.2,208,84,11,12,344,Low
EOS-00867,Samsung GPS Watch V661,Smartwatch,Samsung,377.42,4.0,114,211,28,24,543,Medium
EOS-00868,Sennheiser Gaming Headset V255,Headphones,Sennheiser,201.93,3.9,260,89,6,12,348,Low
EOS-00869,Samsung OLED TV P868,TV,Samsung,664.84,3.9,85,95,36,24,352,Low
EOS-00870,Sony Studio Headphones B804,Headphones,Sony,143.15,2.8,139,100,27,6,289,Low
EOS-00871,Nintendo VR Bundle F917,Gaming Console,Nintendo,803.02,4.0,136,128,19,24,248,Low
